Text	Person/num. agreement
So, that was how I dealt with it.	0
One thing does not lead into the next thing and we have a lot of parents especially now when I was teaching, would tell their children, “I just went to sixth grade and I didn’t get all that education.	0
I guess it was unbelievable to them.	0
It always appeared whenever he's going to—see, my father was a cook—to can peaches it would be my week to wash dishes.	0
My granddaddy, his father was Caucasian and his mother was a slave.	0
No, that was the man who ran the town.	0
[Well now you seem as sweet as you can be what, what did you do that was wrong?]	0
And where are they respectively?	0
I didn’t really wanna know about parents, family and marriage.	0
There was always somethin’ to eat.	0
When did you really know, “Hey, this is Vietnam , and you can die” ?	0
[Where were you when you found out that Jerkins High was closing and what was your reaction when you heard that?]	0
Now this is film, because it’s black and white, so it’s got to be.	0
I taught summer school one summer over at Lincoln and this football player was in the class.	0
I miss that shop.	0
That was a famous place down there.	0
But we still had problems and different things, but they was not tolerated.	1
This is the person without putting on airs, without additional —this is them .	0
Yes, currently my mom is working whatever job she can find at the moment and my dad for the most part is working security but pretty much the same thing.	0
To say that she was a full-time teacher, but her teaching became motherly as guidance and she embodied that guidance counselor way.	0
He knew everybody and he loved everybody and he was so good to everyone.	0
I’m gonna try to put this very lightly, but I felt like some people were either not as open- minded or as encouraging, not encouraging, but now as open- armed as they should be.	0
Well I wasn’t in Cambodia.	0
I heard about it , but I was never involved in it, because where I was , we didn’t have any —like, in Melrose , we didn’t have anything going on like that.	0
My mother had one brother, which was about my age.	0
Well she had to make sure to check you that you were there in the morning , and then check you out that evening before you catch the bus.	0
Like you can’t hit the child and you can’t —it’s certain things you know teachers are so cautious about.	0
Because that’s an environment that—well, is tomorrow my day?	0
[And we should portray that in the community that our youth will be able to discover the God that brought us out through our hard times in slavery.]	0
Oh, they was highly upset.	1
Now if we wanted to go down to what we called the Recreation Center, which was two blocks from the house, we had to get permission to go down there.	0
And so was there typically any White people who attended the church that you went to?	1
[And we believe now that it was heart disease.]	0
And who were your parents?	0
And one of the languages that I took over there was French.	0
And he said that the Vietnamese people would give him the Black Power symbol and that he often heard, “This is not your war go home, go home.”	0
And that was on the east side.	0
Like it got the point where I wanted to personally get A’s myself, not necessarily, it wasn’t that I wanted to succeed, I wanted to do well.	0
Who were some of the Black families th at your family had knowledge of?	0
Didn’t know what they was going to be asking me, so I really didn’t know what to brush up on.	1
[If we had not gone to Jerkins I dare say the following our parents gave us as a culture we might have done the same thing, but we were at Jerkins so I'm proud we were at Jerkins.]	0
But I went around the bush now, I don’t know what I was supposed to answer then.	0
I don't live there now, but that's where I was born at.	0
If we wanted to go out in the street and catch ball or what not, we had to get permission, 'Could we go out on the street?'	0
[Okay, well before we attended school every morning my mother had prayer around the table and each of my siblings will bear this out.]	0
Well that’s what he did for his life for the most part, and he has a rental property that he dealt in, a little bit, that kind of thing.	0
Was the post office where it is now?	0
When I got wounded—and I might be stepping ahead in my talk—but when I got wounded in November of p19]67, they flew us up in a helicopter , they flew us up to a place called Dac To, and that was in November 67.	0
[Are you familiar with the Amish?]	0
I’m Anna Brodrecht from the Sam Proctor Oral History Program.	0
I never really knew what it was.	0
The next year Daren got to write another paper, I said, “Yeah what you going to write on?”	0
You could get on my sidewalk and look down there and there was that poor man with a sheet over him on the ground.	0
And, I was the person that was designated to take up the lunchroom money.	0
And man, I haven't made barbecue sauce in twenty years, and the time he was making it, I never thought to ask for the recipe.	0
'Yes you are accepted.'	0
And, you were already ahead for your age because you had gotten so much of this attention?	0
See it used to be communicating between the home, the church and the school , but it is hard to say , and it’s bad to say , but the church can’t do too much now because the parents don’t want the church to do what the church once could do.	0
and I thought mom was six feet tall she hit so hard.” .	0
There were days that she couldn't make it or days that we would bring sandwiches, but her preference was for us to have warm lunches.	0
I don't know because, again, my mother was bringing me lunch so 	0
So you knew that the strategy was —you knew it was coming.	0
He was hiding there, or staying there during part of the mission, I guess.	0
The efficiency of those efforts weren’t all as well as they could be because oftentimes the relief was lopsided.	0
So , they issued our jungle fatigues , and our jungle boots —which, when I first got there, they were out of jungle boots, so I had to wear my old leather boots, which, that was rough out there.	0
The food that we ate was made—mostly was vegetables that he raised on the farm.	0
Well, my brother, I think he was in Boston.	0
They lived half way between Fort White and Columbia city, which is – look small, small residential town, north of Fort White on highway 47.	0
What was a basic patrol like?	0
There wasn't so much danger as it is now.	0
So you were the test.	0
And where were you inducted at?	0
So they would like to put more oral histories in their classrooms.	0
Which, my nine months that I finished, I had a nice position at Fort Benning .	0
These two boys would come and get all the Blacks out of your class and take ‘em down to in front of the football thing, and they were all in a big circle and they had the principal right in the middle.	0
[yeah I can share.]	0
So if you gonna eat lunch, you do that,” because we didn’t have any lunch rooms and I didn’t want to be carrying any greasy pans , cold biscuits with mayonnaise on ‘em or syrup.	0
In our everyday life, we make mistakes.	0
Well I taught English all the way from High Springs to the restaurant	0
And my teacher was Mr. Ford and we had to have a related math class.	0
No, because I didn’t know what was going on.	0
I think this is the fourth or maybe fifth reunion that we've had, and it's a all-school reunion because the school has been closed now for quite some time.	0
But this just didn’t come about only because of Jerkins and Madison and other places I went to just something in me that I would not accept and it’s a statement in the Bible said “Those that sigh and cry for the abominations” which is sin, “on this earth is more or less a beginner of a candidate for the truth”.	0
She did a few times , but it wasn’t all legal what she wrote.	0
[So when Martin Luther King came along, then I came to the realization that non-violent is the best way to attack and solve problems.]	0
But I hear errors all the time, they don’t care about English.	0
[Well my friends and classmates you know and Jerkins was a wonderful school.]	0
I think it was a school up in Georgia, Wood Vine.	0
He was babyish when he got back, though.	0
So our first question is: when and where were you born?	0
And my brother over here, and my sister over here all the way from —give me a better shake than that girl	0
That was a bad time.	0
But mine was a under model.	0
And my hair had always been shoulder length, I had long hair and my hair was just blowin’ all over the place.	0
You were trying to get your job done.	0
Is he from Keystone, or is he from Starke?	0
It got to the point that we were rented out to play for different countries in Germany while we were there.	0
That was not it.	0
And they also dropped canisters of napalm , because the enemy probably would have overran us.	0
That’s what I was trained for.	0
So you got to your senior year and what was it like because I’ve heard there are a lot of ceremonies for the senior year?	0
But this one was not too long ago.	0
You got to leave more space, because what you see is not what you’re getting.	0
And his thing was all , “When they actually do fire you then we’ll do something about it?”	0
When I was in middle school and high school, she would make me take her to the local town hall meetings, and so I would be the only kid sitting up in these town hall meetings with all these old people talking about, you know.	0
The songs that I typically sang was hymns.	1
What did your parents say when you said, “I’d rather join the military than finish school right now”?	0
It made it look like the United States was really doing a job, but were getting a job done on us in Vietnam.	0
Whatever trade you taking whether it was brick mason, or tailoring or wood working.	0
Well, I couldn’t, because I didn’t have that much—I mean, you did a quick thing stateside learning about the map and stuff, but the squad leader, he was like a sergeant, so he had probably been there a while .	0
No, I think it was because it was lunchtime, and we were going eat a little lunch and we were going go out.	0
I was a peewee; boys football .	0
So, I ended up working with the state in administrative work.	0
"[ That was our first riot,  when the principal said,  ""All senior nigger rods coming through the auditorium.""]"""	0
So, before you start telling the story a little more, could you describe what was in a C-ration?	0
And then of course it was the jitterbug.	0
But they opened fire on us, which they was at the foot of the hill.	1
At one time it was a private school operated by the American Missionary Association and it was pulling out and the state was taking over	0
I said, “Don’t ever look down on the ground when you are addressing someone.”	0
This is it .	0
Talking about success, what is your definition of success?	0
Well I said a convoy go through that area, so they didn’t wanna have to go through that smelly.	1
Because that was a big transition to try to get into.	0
It sounds like faith was something that was very present here at Jerkins.	0
So the artillery was coming in pretty close—not on us , they didn’t hit us.	0
Yes just like any professional organization, it’s really a hub for connections and engagements and mentorship just to really engage engineers and expose them to the different resources and opportunities and really the information that they need to make the right decisions and more forward in their career.	0
[In fact, I was the secretary for NAACP in Norristown.]	0
So clearly your parents instilled in you core values of integrity, discipline, strength, purpose, are there any other core values that were implemented in your household, within your life growing up that stands out to you?	0
You know, if you're gonna be talking about Roman numerals, why is the kid studying the War of 1812?	0
[Do you think that's something that's been lost for the students that go to school today now that the schools are everybody is together, there's not just like your community, I guess we just use the word 'integrated' now as opposed to 'segregated'; do you think that something was lost when the schools were integrated?]	0
My roommate and I, when we were freshmen— our colors were red and white— so we had a little red cap, you know like they wear at the university in orange and blue?	0
There were many obstacles, many things going on.	0
But there were tourists who came on this road because we didn’t have the interstate.	0
And one of the things is, the same song that James Watson wrote for the band and performed my last performance as a band member here at Jerkins, I came from Ramstein Germany to Maxwell Air Force Base, Montgomery, Alabama.	0
So, it was a big difference in going to school in Madison and going to school in here.	0
Students who lived on the other side of town passed the First Baptist church downtown where there was Corinthian columns.	1
Because it got to a position where my mom, and I don’t remember correctly, she was either trying to pursue her college education or was just trying to work more.	0
Not that I was a bad kid, I wasn’t a bad kid, but there was some that it made them change their way about some things .	1
But when I went to college, you had to wear socks or stockings, you could not go bare- legged or whatever.	0
I thought I would use it to keep track of the time , but it’s making too much noise.	0
What significance is that	0
Some things that we couldn’t learn in the books, wasn’t in the books that they talked to us about and made us appreciate our surroundings.	0
I don’t think he was really trying to prove something.	0
But while we was up there everything got under control and we came back.	1
When I got to be a senior I was voted to be the vice president of the senior class.	0
This guy traveled from school to school , and I think he gave us a one hour music lesson.	0
[That's marvelous, why is that important to you?]	0
We were very competitive when it came to music festivals, band festivals, as well as big clubs in hereabouts.	0
and I just wanted them to know that English that you speak, just to speak.	0
She said, I had to tell you this one story about my mom.	0
And when and where were you born?	0
Like, for example, I’m going to take a look at this one, and I can’t really tell if this is film or not.	0
I can say college has been good, I’ve grown a lot both educationally and most other areas.	0
Did your mom and dad have brothers or sisters that lived around you?	0
Because this other school in Putnam , it had a wood stove.	0
[No, no they were segregated neighbors.]	0
I was there for a year and during that year I was there, they racked up on tuition and room and board three times in one year and so my father told me when I came home for the summer, 'If you plan to go back to school, you better choose a cheaper school.'	0
Well then, back to your mother’s side : what do you know of your grandparents’ parents ?	0
Well, equally to it's a great pleasure for us to have this type of access and to be invited in.	0
[And I'm not sure of the tribe that she was from]	0
Right there, there was a filling station there.	0
This is Loughridge Park, it was built by the city and it's maintained by the city	0
"Then I said, High school teaching is not for me."""	0
One of the grandparents would generally take over, and raise the children, and our case, my grandmother, she was raising two of my cousins.	0
I mean, I had already registered.	0
That song is a old song, and one time I looked it up, we was having this hymn conference thing, and I went to it in Lake City , and I think when they told me that that song was over a hundred years old.	1
Find and establish your support system whether it’s with mentors, teachers, fellow students.	0
His senior year, six months before he graduated, he taught me how to play the tenor.	0
so you didn’t really call him your uncle, y’all were about the same age.	0
So when I got well enough that I could go for a weekend pass, I went to see my cousin and his wife.	0
The country’s great, the country is great.	0
It really was.	0
And, they will set up a program were  a study period.	0
[Yeah, and she was a stroke victim.]	0
I taught him how to, the teacher taught him how to write his name in second grade .	0
[You were talking about your dad.]	0
[I wouldn't venture to say it was lost because chemistry and physics test still make people pray.]	0
and I got an A or a B I felt accomplished and that was the main thing.	0
Always, it’s wise when a woman or man to always fess up to I don’t know.	0
Just as long as I felt accomplished that was good.	0
Oh, so that is a big deal.	0
Well I was in the Glee Club, you had to try out to be in it, so I did	0
You asked me what did I think, which means you were not sure.	0
Well, the way I see it is going to a Black school you have somewhat of the same culture.	0
Yes, he was, because my other brother, Terry—which was a year behind me, and he came out in 69—with him being athletic, played football at Jerkins, they took Terry to their football team, to lead them all to State.	0
[Do you have any sense of what the story behind the relationship was, that he would live far away and she lived close outside of, maybe just the idea that maybe it was something because of their ethnicity difference?]	0
What’s so interesting is that they talk about generational gaps and things, but when you speak I draw so many correlations between my own family life.	0
but it wasn’t anything to wash our dishes.	0
When we are standing up around people, we want to be honest and truthful and all those kind of things.	0
For instance, Dr. Hill, when she was here, she was like a mother.	0
[Because she had a daughter, she was living with one of her daughters that was sort of her caretaker.]	0
You know what a steel pot is?	0
But we was way out from our main perimeter where everybody is set up.	1
And I saw a lot of my fellow brothers, and some of them very close to me here, lay down his life.	0
I can’t think of his name, but the first day of class we were all sitting—I forgot what class.	0
Like play a little bit of an oral history so that students can hear a voice talking about their experience.	0
And right now we are about 85 percent there raising the funds.	0
So, there was a pretty developed music program at Jerkins.	0
But then things like helping momma wash.	0
And 'course, this is something you can't tell at all in two or three hours, because there was a lot of stuff I shared with them. '	0
And after we was there for a while and got our jungle fatigues , and jungle boots , and all that kind of good stuff , and our weapon—which I had an M -16—t hey flew us out in the field and we joined another company.	1
I didn’t ask you when we first started: what was your designation, and your rank , and your outfit when you were in Vietnam?	0
We always worked near the Cambodian border, which was out in the jungles .	0
And these are the things I’m concerned about.	0
You don't never told us we got to go to college, but we just thought that was our responsibility.	0
Her jewelry was on the ground.	0
But I think that was before I got wounded.	0
So, when you transferred into Jerkins from the hall, I guess was the last place that you were at before Jerkins?	0
Because there was a lot about, you know, talking about loving people and everything.	0
So, it was a good journey	0
And we are just very grateful that you take the time to come over and do this with us.	0
Oh, you were drafted.	0
I was side-tracked—	0
all of them names was Hughes.	1
They were not looked at by the School Board as assets to the community, so they were somewhat ignored by the school district, but yet they taught.	0
[He did the chores in the house for this same Walt—to—do family.]	0
And, she lived in this community until she was ninety-one years old.	0
Yes, I did talk about that because it was in the early days where my parents were continuously saying “You have to do good in school, you have to give it everything you have.”	0
Our homeroom teacher, she could discipline us like principals or whatever	0
and I were—I think I was a grade ahead of her.	0
Well, evidently it was post traumatic stress kicking in.	0
What was your earliest memories of your education and where did you first receive your education?	1
I can’t remember what the reason was , but it was a school that only went from first to fifth, and I think I might have been maybe in the fourth grade when they transported us from Putnam Hall Elementary School to Oak Grove Elementary School.	0
but I guess it has been— that place was on fire.	0
Oh my dear , Lisa Dear.	0
[so I wanted to know in your own words what was it that, what is it that makes a person a leader, what is leadership?]	0
I went out one time , but when the big boys got through—seem like they were going to tear me apart that one day, I did not return.	0
He and Ms. Barry, was just a homemaker, she didn’t work anywhere.	0
So all of my public schooling was at Lincoln High School	0
But I don't know if he knew it was phonics, or not.	0
I'm kind of going back, but, it was like conditions.	0
We also had a principal there from Palatka, and her name was Ellis Norwood.	0
But anyway, I remember one time the Black students had— I still don’t know what happened, ‘cause I was teachin’.	0
[Well I appreciate the opportunity to be able to express my opinion and I just believe that we will take back this heritage of the Jerkins site.]	0
Now, what was the other question?	0
But the interest is not there and a lot of the times—I have had a student, was not a good student at all academically but every day when he would walk in that classroom he would say, 'Good morning Mr. Rawls how you doing?	0
Well you know, growing up in Fort White, we only had an elementary school, and you know, most of my teacher who were White .	0
Yes, my name is Witchell Lafortune.	0
I open it to you to speak for as long as you care to.	0
I was just on the move.	0
We were a big family, our close nit family, but we was also a family of faith, and our entire family, all of us, we all went to church.	1
Well I’m pretty sure there was a lot of lessons learnt , but I’m pretty sure every war is different.	0
But my age group, my generation was the start of a lot of kids being born in the hospital.	0
When we was out in the jungles, we was out there the whole while.	1
The one that comes to mind is “We are what we believe we are.”	0
So, it was around Thanksgiving time.	0
And they knew they were kin, but, you know, they just —somebody was helping somebody and they married them .	0
I went to high school in Palatka, Florida and the name of the school is Central Academy High School , because back in the day it was an all -Black school.	0
[We didn't know who they was.]	1
Who did you all play , for—who were your rivals, your opponents?	0
Oh I heard so and so say that she was a good cook and she feed you' and really, the neighborhood joke was that all the children in the neighborhood would get fat off of the food that we left and did not want.	1
And, so, one of the things that he taught us about leadership is that you had to have sound character, and so much of what I learned from Reverend Lewis and I copied a lot of that, even to the shirt I wear.	0
So did Jerkins have a—you were able to finish your degree through, it wouldn’t be online, but through mail-in or how did that work?	0
Well, they didn’t want the church to know about the children so the school said, “We can only give grades to the parents whose names are on the record.”	0
“This is a place I wasn’t allowed to go before.”	0
I fill it up once a month and so this time it was $63.	0
We didn't grow up 'girls do this and boys do that' all of us do by the week.	0
and I could tell that White people were more fluent.	0
What was the name of that place?	0
Bonnie, my daughter, and I were just talking about it the other day how they, I think it was Christmas, they’d have the children down at the park and they’d give them little bags of candy and fruit, you know?	0
And then there were other days that you thought, “Oh, I’m so happy that I am.”	0
And they were directly on target.	0
You were gonna learn, because if you cut up in school, I got a beating in school.	0
I was hollering and if I could have hit somebody I would hit somebody.	0
Your own husband and wife and children then, that is freedom.	0
But that was another funny thing that I had never experienced before, of riding in a rumble seat.	0
And, it was good food.	0
And there was a service station which you had to go to the side door and get what you wanted.	0
So she said , “Well Mr.Rawls, I’m tired of getting off my job and being late to my job because of this boy and I’m not gonna come out here.	0
We have my family in California is Mexicans, Caucasians, Puerto Ricans.	1
He operated his business.	0
You are quite welcome.	0
[See, we are a family oriented people and the more we have a chance to come together, celebrate each other, and embrace our culture while at the same time being thankful for God delivering us first from Jim Crow and blessing us to make our way into the American society and to do something.]	0
Well when I got out of the doctor’s office I started down then and I didn’t know if I was gonna make it.	0
The daddy was something in the railroad.	0
Certain requirements that you had to take, but I forgot what the requirements were when I was in eleventh grade that’s why I kinda moved on a bit.	0
so it wasn’t too bad like these are total strangers.	0
[And so I think this is a rekindling and a restoring of that pride and dignity that we need as a community.]	0
That was quite an honor.	0
Because if you look at the harm they done to the whole world, not just us , God see this.	1
And you say it was a way to escape.	0
Okay well anyway, because basically I told them from start to finish which I was in there about six and half months.	0
And I think that there is a difference.	0
While he was working down there he only had twenty minutes to eat.	0
Before he wised up.	0
Thought he was a big man when he left.	0
It was called the Putnam Hall Elementary School.	0
There was a 4th Division stateside that they usually go over as a whole, but when we went over, different people were just sent to different areas.	0
[He is age 69.]	0
We was conditioned for all this, see.	1
But his brother, James Davis Hightower, actually finished medical school and became a doctor and a DDS.	0
And is that your only sibling?	0
Well I'm glad they don't come to school because it's such a nuisance while they're here.	0
What it was it was a little fragment in between, so when I hit it, it would sprain the whole hand.	0
I wanna kind of shift to education, where there any – or what opportunities for education existed like in Fort White?	0
So, once that was done, they needed to kind of consolidate what the programs they had over here.	0
How long did he operate his business?	0
So they would’ve been raised up in the Jerkins system, and then decided to be teachers here.	0
He had to stop school to take care of his father.	0
At the conclusion of the interviews that I do I like to let the person who was so gracious to come in, have any final thoughts.	0
What was Perry like as far as going to the doctor?	0
Right every weekend, you were at a band concert, or a football game, or—	0
She wouldn’t even let us wash the dishes.	0
We believed that you gotta have a strong body, a strong mind, and a willing heart and those are some of the characteristics that I grew up with.	0
[What are their names?]	0
So I cooked and washed my dishes , when it wasn’t my time to wash dishes	0
I had family and marriage, and it was only because the instructor who taught humanities was a great teacher.	0
Well I didn’t get the GI bill , but I got my check from my compensation for getting money while I was getting my forty percent during the time.	0
[We've been doing some work here from time to time with the grounds, and we are with the project to help do the walkway here.]	0
But it wasn’t on a speed mode, it was on regular.	0
It’s just that nothing seems to be in the works — we finally got some sewers, I wish I hadn’t got one because my water bill this month is $101, can you believe it?	0
Let me hand you this, because I think they’re talking a little louder than we are.	0
What were the grocery stores that were in downtown High Springs?	0
There was only one place back in the day that—.	0
Your hair better not be wet, because if they knew you was swimming in that water, then you got another beating.	1
So, it is really a good thing that the University of Florida has taken this step to document this oral history and to put it into a format where it can be assessed by our younger generations coming along because too often, none of my children live here in Perry.	0
But if it was made from this, it’s just more darkness to it.	0
So the post office was right next door.	0
And try to set this up on every two years of doing it.	0
And the dentist?	0
[He was a private chauffeur.]	0
Their work conditions were poor, but yet, they taught.	0
I said, “This boy is giving all kinds of problems out here.”	0
Which they can feed on and feed this stuff to others and tell them, “Look, look.	0
Our goal is to provide our young people coming behind a firm foundation.	0
That, I really can’t describe, because when the move came about, I was already gone.	0
What was that like?	0
Is that something that you were aware of?	0
[This is a community center-slash-precinct thirteen so the county and the city have involvement in this, and we are hoping we get support from them as well.]	0
I wondered if they were gonna have the tour.	0
[And it's very interesting, and very happening to see so many people that was ahead of us, like the teachers and the stuff that we didn't know, all the peoples that was down here, that made Jerkins, you know.]	1
[So, Ethel Penn was her name]	0
There was some going on here in Perry that I heard about, but because I left from home and came to school and all my activities was around school and what was going on here and then I went back home and then, when school was out, my mother would take us down to my grandmother's down in Orlando.	1
So, I didn't get to be out and mix with a whole lot of things that were going on in discrimination and all of that.	0
It was long, we had an intermission.	0
He was the only Black that was on staff.	0
And when they cleaned out my wounds in Quy Nhơn in Vietnam they did not numb me enough as the lady Ms. Sandra was speaking about.	0
And I said, 'He hasn't been to school all this week, so I just said he was sick	0
I know here a lot of people talk about being a preacher’s kid and some of the lifestyle changes that happens with that, so how was that for you?	0
It was near the border.	0
Who were some of the people that worked there?	0
So, she got pregnant , and she was going back to school .	0
Take a risk.	0
She was a beautiful girl.	0
How many men were in a company?	0
This is Marna Weston for the Sam Proctor Oral History Program at the University of Florida.	0
"As I started going up in the ranks in the school system, getting promoted and stuff, you know, talking to people, one of my tag lines is, I'm just a little country boy out of Perry, Florida."""""	0
So it really didn’t make any difference because everybody was struggling at the same time.	0
We usually don’t bury them , but the United States used that area, so we had to go there and bury them.	0
It was.	0
It’s just not satisfying to me too much anymore.	0
Okay , so how was shopping?	0
And third grade were good teachers.	0
And was a nice guy.	0
We can still hear in the background people meeting each other again and having this exciting opportunity of bringing the focus back on Jerkins High School for this weekend.	0
And Mr. Falls, P.W. Falls; Ms. Roundtree, Sarah Roundtree, which is my homeroom teacher when I was young.	0
I don’t care what color you are or who you are.	0
[We goes to the prison.]	0
There are several teachers that impacted my life.	0
If that service was provided on campus, they would be able to sit in air-conditioned office with some dignity while they're trying to find jobs.	0
but I'm calling to find out how 'bum bum'  is doing.'	0
And like over the years, especially in elementary it was rooted in me that my purpose was to like succeed intellectually and that’s expected of me I dedicated more and more time to make sure I was up to par in where I needed to be.	0
I said I had a younger brother, younger sister, but there was three other cousins.	1
He was my president.	0
I said , “Well, whose name is on the record?”	0
My place of birth was East Palatka, Florida.	0
[and I was to the graduation when]	0
I enjoyed when I would meet these parents to give them a good word about their children and even when I became assistant principal —A good example is a boy; he was just giving his teachers problems.	0
And I don’t like where it is.	0
And what was you church home back in Miami, and then your church home back in Haiti.	0
And that’s named because there were more Gordons living out in that area.	0
It wasn’t on the ground, it was up in the air and here was this big river and here was this train, had their little track going across the river	0
I said, 'But when she pulled this gun and pointed it at me I could see nothing play about that gun.'	0
[I remember Bufferin, it was like in those days ten cents.]	0
So my mom and dad brought them into our home, and she raised them.	0
Okay, went to another level and some of the classes that I take and one of them was a trade in wood working.	0
The first child was a girl but she never came home	0
Okay, Maddie Magali was my mother’s mother, which was my grandmother.	0
I took voice and my sister took piano.	0
Out of this facility, out of this event at least, we are going to have a 2012 mass school reunion.	0
[Yes, I was a Girl Scout, and I was in the glee club, and I was]	0
But they were also times that we, because you’re in a small community, you have so many farmers.	0
They had one daughter and she was in my class at school.	0
[Do you have any other memories beside what he was wearing in the dinner of your grandfather, the impression of that meeting?]	0
And so I assume it happened because he was for what was right and equal for everybody.	0
[Because it was like the whole community was a family and everybody looked after everybody.]	0
I have two brothers who passed in infancy and another brother who passed when he was in his seventies.	0
[Dad was a private chauffeur for a, I don't want to say rich I guess, I can say wealthy family; one of the old families, white people, Caucasian people in the town.]	0
[And then she was sent back to Pennsylvania for her funeral service.]	0
The guy had a superego, and he was heavy in the yoga.	0
And my first job , I was in fifth grade, and I was being paid ten cents an hour.	0
And it’s so very much in context these days, well especially during the Bush presidency, was that so many people were downing Bush and downing everything about him, not thinking that there are troops that need us to believe, that need us to stop sending these messages.	0
That was good and then the teacher told him he wanted him to expand on that	0
Because you know growing up there’s always going to be those friction moments where either things go wrong or there’s an argument at school or whatever it is.	0
It was much more negative than it is now, back in the day.	0
[I'm curious, what is your definition of leadership?]	0
And when and where were you born?	0
They knew I was gone, but when I didn’t return home that night, so they figured I was in the military.	0
That was all she was doing.	0
We shared things from State.	0
Interestingly enough, the house that I now live in now is surrounded by those same people from Foley.	0
That was something Mom and Dad taught you at home 'cause the preacher certainly wasn't to talk about it in church, but that's the way it was in the community.	0
and you talked about a support system, how did that assist your transition going from grade to grade and balancing life as well?	0
We left out of Jacksonville, and they stopped us by— they took us to a Morrison restaurant .	0
I worked in housekeeping , but those same people were still there.	0
He had this huge store and he had fresh meat and he was a butcher and all that.	0
Being the president of the Leadership Council, surely you must have some opinion or thoughts on what leadership is and where your leadership has come from.	0
Well, in case the enemy was trying to move at night.	0
His brother is a doctor and a dentist; he lived in Akron, Ohio.	0
See, most of us, our character values are very evident when we in groups.	0
So I feel like that definitely was part of the decision process, but if I’m gonna be honest, it definitely was not on the lower side.	0
[Oh, he was very uncomfortable.]	0
I feel like that’s the real difference between a PWI and other institutions, is that you have to be willing to go out of your way and putting the effort to reach out and find your community and find where you belong.	0
I thought I was the richest man in here!	0
[And followed by Milton, who is 59.]	0
So, I stayed there that year and Uncle Sam called me so I went to—but see it was instilled in us that we were to be a little better off than a cook and a beautician, housewife and homemaking mother.	0
d to go out and help with the farm and the crops, tobacco, and corn, and also raise the hogs and cows.	0
Okay, in her home town, her church is Methodist.	0
I put Martin Luther King there, but wasn’t King, it was J .F.	0
[It sounds like he was pretty serious.]	0
And before I got out of high school, I guess I might as well say this, a young lady that I was dating —I’m going say as my dentist said: I had an “ oops ” at a young age.	0
But a lady that studies genealogy , she did give me a paper listing those, which I didn’t know.	0
I was working at Shands.	0
So he was the Presbyterian preacher for a long time.	0
Well there was that house across from where we had our church, the Methodist church, there’s a house right over on the left.	0
Has it always been a funeral home down here in downtown where the funeral home is?	0
And so how specifically, I know you talked about tuition and opportunities they provide financially, but are there any resources or programs that they offer within itself?	0
[Looking back on it, at the time, the wisdom, the life experience you've gained, why didn't the marriage take?]	0
[Were there other brothers or sisters in between?]	0
I was in New York.	0
[And the teachers were more.]	0
Okay, it was a nice day.	0
I don’t know how to tell you where it is, but it’s really pretty up on a hill out there, not too far from this main road.	0
See, that’s where the mistake is made.	0
Three boys, there were no girl chores, there were chores.	0
I can’t think of what Ms. Whitford ’ first name is right now , and I can’t think of what Ms. Johnson’ first name was.	0
[The members of the Taylor County Leadership Council, Dr. Horace McCloud, was telling us that we have a large a percentage of African American males not graduating from high school, that we have drop outs.]	1
We carried him up there, get him signed up with that physics and zoology and chemistry and all that so he changed his major —	0
What were the names of some of those restaurants?	0
[Well, I played basketball over here, and we was in music, and wasn't too many clubs over here.]	1
So what is gonna happen is that, those of us that survive and return back to the most high God, is going to be taken by ships back to their country and strangers gonna be joined with them and these strangers are gonna be servants and handmaids.	1
You talked about like with Lincoln there was the values of having accountability with the parents and the students and the teachers having that relationship as well as you know inspiring and cultivating interest, in an integrated society how do you feel that predominantly Black institutions can continue the values instilled at older schools like Lincoln?	0
That was given to us from Taylor County High School, yet they taught.	0
That was a scary time.	0
And it didn’t make any difference whether you was White or Black.	1
Okay, would you tell us where you were born?	0
But anyway, she had, I think it was three boys and an older girl.	0
[It was a sort of—how should I say it—classroom by classroom, it was not done over the intercom.]	0
[No there was the, how shall I say it?]	0
The jets dropped canisters of napalm which when it hits the ground it’s a big ball of fire.	0
[She just got right, all your business was right there. .]	0
We always took care of each other.	0
[The late James Hughes was my first cousin, our mothers were sisters and our dads were brothers.]	0
I thought that was the basic, you couldn’t get no lower than that.	0
I like to finish the interview giving you the opportunity to say anything that you would like, and at the conclusion of your remarks that’ll finish the interview.	0
[Do you want a drink we are going to run to the gas station?]	0
[Or were you in NAACP before that?]	0
And I can relate to what they was talking about.	1
That was one incident.	0
he started out at cleaning at this store -old store in Gainesville by the name of Pick and Save.	0
He owned the drug store and he was the pharmacist and he was just wonderful.	0
And this had to be, like, in the 50s.	0
What is your definition of leadership sir?	0
[We was all right.]	1
When my parents, before they got married, it's my understanding, that my father told my mother if there are any children come in they will go to my Pleasant United Methodist Church.	0
See this one doesn’ t jump out.	0
Her name is Detra Clayton.	0
So a gentleman, John Loughridge, donated the city this land to build this park and it bears his name.	0
I want to know in your opinion what is a difference or differences that you can point out between the type of education that you received at Central Academy , and what young people are receiving today?	0
Miami because it was the hub of — Florida in general was the hub of Haitians coming in and Miami was like the central of Florida for the Haitian community, I feel.	0
Where was it located?	0
After high school, were there a lot of opportunities for people in your area in Fort White to attend college?	0
She was trying to force you to take an option that you had, but you didn’t want to take that option.	0
